primary_genre,title,origin,genres,director,main_character,bechdel_passed,LGBTQ,Disability,Elderly,AI,Animal,plot,kwords,popularity
Comedy,The Rogue's Trial,['BR'],"['Comedy', 'Drama']",female,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"20년간 실종된 후, 조앙 그릴로는 타페로아로 돌아와 오랜 친구 치코와 합류한다. 그의 부활 이야기가 퍼지자, 그는 도시에서 가장 강력한 두 정치인과 선거 후보로 경쟁하게 된다.","['브라질 북동부', '브라질 영화', '터무니없는', '브라질 코미디', '공포스러운', '종교 코미디']",5.8121
Science Fiction,Spaceman,['US'],"['Science Fiction', 'Adventure', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,6개월간 단독 임무를 수행한 외로운 우주인이 우주선에서 발견한 신비한 생물의 도움을 받아 결혼 생활의 균열에 맞서 싸웁니다.,"['소설이나 책을 바탕으로 한', '우주 여행', '우주 임무', '외계인', '우주 비행사', '우주 연구', '체코 공화국', '터무니없는']",3.681
Drama,The Real You,['JP'],"['Drama', 'Science Fiction']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"행복해 보였던 어머니가 왜 스스로 목숨을 끊으려 했을까? 어머니의 진짜 의도를 알아내고자 사쿠야는 미지의 기술 영역으로 모험을 떠난다. 그는 VF(Virtual Figure)라는 기술을 활용하는데, 이는 개인의 삶에서 얻은 개인 데이터를 모아 가상 공간에 &quot;인간&quot;을 생성하는 기술이다.",['인간의 미스터리'],3.5518
Comedy,Gamble Responsibly,['GB'],['Comedy'],male,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,한 여성이 세탁기에서 복권을 잃어버렸습니다.,[],3.4318
Science Fiction,Distant,['US'],"['Science Fiction', 'Comedy', 'Action']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"외계 행성에 추락한 소행성 광부는 새로운 환경에서 겪는 어려움에 맞서 싸워야 하며, 험난한 지형을 가로질러 유일한 생존자인 탈출 포드에 갇힌 여성에게 가야 합니다.","['은하', '외계인', '우주', '행성', '우주선', '생존자', '소행성']",3.8256
Romance,Qalb,['IN'],"['Romance', 'Drama', 'Family']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,Qalb는 두 젊은 마음이 사랑에 빠지는 이야기를 담았습니다. 이 여정은 사랑의 7단계를 보여줍니다. 타이틀곡 &#39;Qalbee&#39;는 사랑의 영적인 요소들을 묘사합니다. 믿음처럼 사랑에도 강요는 없습니다.,[],3.7326
Drama,Armand,['NO'],"['Drama', 'Thriller']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"여섯 살 소년 아르망은 초등학교 시절 가장 친한 친구에게 선을 넘었다는 혐의를 받습니다. 두 소년 사이에 정확히 무슨 일이 있었는지는 아무도 모르지만, 이 사건은 일련의 사건을 촉발시켜 부모와 학교 직원들을 광기, 욕망, 그리고 집착이 겹치는 매혹적인 구원의 싸움으로 몰아넣습니다.","['집착', '구원', '초등학교', '갈등', '심리 스릴러', '다양한 관점', '오슬로, 노르웨이', '도덕적 딜레마']",3.7224
Crime,GATAO: Like Father Like Son,['TW'],"['Crime', 'Action']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"마약왕 마이클과 스콜피온이 옛 놈들의 영역을 침범하고, 갱단의 토네이도는 살아남으려 애쓰는 세 명의 하찮은 존재를 빙빙 돌린다. 세대가 바뀌면서 누가 현실에 당할지 아무도 모른다는 건가?",[],3.9161
Thriller,Sikandar Ka Muqaddar,['IN'],"['Thriller', 'Crime', 'Mystery', 'Action']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"미제 다이아몬드 강도 사건이 발생한 후, 강인한 경찰이 주요 용의자를 쫓는 일은 집착으로 이어지고, 결국 두 사람은 서로를 마주하게 되고 진실을 알게 됩니다.",[],5.5783
Horror,The Well,['IT'],['Horror'],male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,젊은 복원가가 중세 시대의 그림을 예전의 영광으로 복원하기 위해 작은 마을로 향합니다. 하지만 그림에 얽힌 저주 때문에 그녀는 목숨을 잃을 위기에 처하게 됩니다.,"['저주', '유령', '악마 소녀']",3.0388
Animation,Si Juki the Movie: Harta Pulau Monyet,['ID'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",unknown,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"조상에게서 물려받은 지도를 발견한 후, 주키와 그의 가족은 해적, 원숭이, 그리고 무서운 저주가 기다리는 대담한 보물찾기 여행을 떠납니다.","['보물', '만화 기반', '후속작', '해적', '원숭이', '코믹한', '두 번째 부분']",2.6945
History,Reagan,['US'],"['History', 'Drama']",male,male,,FALSE,FALSE,FALSE,TRUE,FALSE,"전직 KGB 요원인 빅토르 페트로비치의 목소리를 통해 전개되는 이 이야기는 로널드 레이건의 삶과 불가분의 관계를 맺게 되는데, 레이건은 할리우드에서 배우로 활동하면서 소련의 주목을 받게 되고, 그는 역경을 극복하고 미국의 40대 대통령이 됩니다.","['미국 대통령', '정치', '전기', '실화 기반', '니카라과', '역사적 인물', '로널드 레이건', '공화당', '영화배우', '사극', '1940년대', '1950년대', '1960년대', '정치 스캔들', '이란-콘트라 사건', '기독교 영화', '미국', 'HIV/AIDS 전염병']",3.0623
Action,A Legend,['CN'],"['Action', 'Adventure', 'Fantasy']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,한 고고학자가 빙하 발굴 중 발견된 유물의 질감이 꿈에서 본 옥 펜던트와 매우 흡사하다는 것을 발견했습니다. 그와 그의 팀은 빙하 깊숙한 곳으로의 탐험에 나섰습니다.,"['استورة', '전설', '신화 2', '팡교수', '전설', '신화 2']",3.6926
Romance,Hear Me: Our Summer,['KR'],"['Romance', 'Drama']",male,male,,FALSE,TRUE,FALSE,FALSE,FALSE,"취업을 꿈꾸는 용준은 부모님의 도시락 가게에서 아르바이트를 합니다. 여름은 청각 장애가 있는 수영 선수 언니를 부양하기 위해 온 힘을 다해 살아갑니다. 어느 날, 용준은 도시락 배달을 하다가 여름을 만나 첫눈에 반합니다. 여름은 따뜻한 마음을 가진 용준에게 조금씩 마음을 엽니다.",['다시 만들다'],3.9464
Drama,The Goat Life,['IN'],"['Drama', 'Adventure']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"인도 이주 노동자 나지브 무하마드는 돈을 벌기 위해 사우디아라비아로 갑니다. 하지만 운명의 장난인지, 그는 사막 한가운데서 염소를 몰며 노예처럼 살아갑니다.","['소설 또는 책 기반', '실화 기반', '실종자', '이주 노동자', '염소의 삶']",3.9267
Thriller,Skinford 2: The Curse,['AU'],"['Thriller', 'Action']",unknown,female,,FALSE,FALSE,FALSE,FALSE,FALSE,스키니와 조피아는 마을 전체가 그들을 쫓는 와중에 그녀의 불멸의 저주에 대한 진짜 원인을 밝히기 위해 힘을 합친다.,[],3.7908
Animation,Noah's Ark,['BR'],"['Animation', 'Music', 'Comedy', 'Fantasy', 'Family']",unknown,male,,TRUE,FALSE,FALSE,FALSE,TRUE,"두 마리의 쥐가 노아의 방주에 오르려 합니다. 무대 공포증이 심한 카리스마 넘치는 시인 비니와 재능 있고 매력적인 기타리스트 티토가 그 주인공입니다. 비가 내리면 각 종은 수컷 한 마리와 암컷 한 마리씩만 노아의 방주에 오를 수 있습니다. 기발한 바퀴벌레의 도움과 운명의 행운으로 비니와 티토는 방주에 몰래 들어가 육식 동물과 초식 동물 사이의 충돌을 피합니다. 그동안 쥐들은 세계적으로 유명한 시인 비니시우스 지 모라이스에게서 영감을 받은 명곡들을 부릅니다. 과연 이 재능 있는 밀항자들은 음악을 통해 긴장감을 해소하고, 갇혀 있던 쥐들이 40일 밤낮으로 함께 살아남을 수 있도록 도울 수 있을까요?","['lgbt', ""노아의 방주""]",3.8577
Action,Duchess,['GB'],"['Action', 'Crime', 'Thriller']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"강인한 노동자 계층의 사소한 범죄자가 다이아몬드 밀수라는 위험한 세계에 끌려들고, 어두운 암흑 세계에서 무시무시한 반영웅으로 변신합니다.",[],3.3105
Adventure,Manjummel Boys,['IN'],"['Adventure', 'Thriller', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,실화를 바탕으로 한 &#39;맨주멜 보이즈&#39;는 코다이카날로 여행을 떠난 친구들의 이야기와 그곳에서 일어나는 사건에 대한 이야기입니다.,"['애정', '대담한', '희망적인', '즐거운']",4.0892
Comedy,Unfrosted,['US'],"['Comedy', 'History']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"아침 식사가 우유와 시리얼로 이루어진 시대에, 혁신적인 새로운 페이스트리를 둘러싼 치열한 기업 전쟁이 시작됩니다.",[],5.546
Romance,Premalu,['IN'],"['Romance', 'Comedy']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"태평한 대학 졸업생 사친은 하이데라바드에서 열정적인 IT 전문가 리누와 마주친다. 두 사람의 우정이 깊어질수록, 말로 표현할 수 없는 감정, 진로에 대한 야망, 그리고 삶의 선택들이 그들의 유대감을 시험한다.",['로맨틱 코미디'],3.6079
Drama,EFC,['CA'],['Drama'],male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"아드레날린이 솟구치는 이 이야기에서, 현 챔피언 캐서디 존스와 떠오르는 스타 알렉사 스타의 폭발적인 대결로 여성 종합격투기계가 뒤흔들립니다. 두 거장의 맞대결은 EFC에 큰 충격을 안기며, 스포츠의 미래가 위태로운 상황에 놓이게 됩니다.","['약자', '강한 여성', '종합격투기(mma)', '여자 운동선수', '복싱', '여자 선수들', '위험 부담', '두려움 극복', '영화 속 여성', '자기결정', '끈기 있는', '스포츠 드라마', '극적인', '자기 구원']",3.4499
Action,Trouble,['SE'],"['Action', 'Comedy', 'Crime']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"살인 혐의로 억울하게 유죄 판결을 받은, 서투른 전자제품 판매원이 자신의 무죄를 입증하기 위해 경찰의 부패와 범죄적 공모에 맞서 싸운다.","['리메이크', '즐거운']",3.6178
Action,Hunt the Wicked,['CN'],['Action'],male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"이 영화는 마약 단속반 형사 황밍진과 &quot;수상한 인물&quot; 웨이윈저우의 이야기를 담았습니다. 완전히 다른 수단과 방법을 통해, 서로 계산하고 씨름하는 과정에서 두 사람은 도시의 평화로움을 허물고, 숨겨진 손 &quot;룽왕&quot;이 엮어낸 지하 마약 조직을 폭로합니다. 그리고 마침내 정의의 검으로 어둠을 몰아내고 빛의 새벽을 밝힙니다.",['마약 단속'],3.2759
Thriller,Demise,['US'],['Thriller'],female,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"남편의 배신으로 인해 엄청난 고통을 겪은 한 여성이 욕망, 강박관념, 복수심에 대한 긴장감 넘치고 폭발적인 이야기 속에서 치명적인 복수심을 맛보게 됩니다.","['사랑', '패션', '불륜', '임신', '조경사']",3.5683
Animation,The Simpsons: O C'mon All Ye Faithful,['US'],"['Animation', 'Comedy']",female,male,,FALSE,FALSE,FALSE,FALSE,FALSE,스프링필드 주민들은 크리스마스의 기쁨을 찾습니다.,"['가족', '최면', '회의주의', '성인용 애니메이션', '크리스마스 정신', '크리스마스', '기독교 신앙', '기적', '심슨 가족', '산타', '휴일 기적']",3.4424
Drama,Widow Clicquot,['US'],['Drama'],male,female,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"남편이 죽은 후, 클리코 부인은 관습을 깨고 와인 사업을 맡아 비판에 맞서 샴페인 산업에 혁명을 일으켜 세계 최초의 위대한 사업가 중 한 명으로 자리매김했습니다.","['사업가', '기업가', '남편의 죽음', '여성 기업가', '영감을 주는', '와인 양조']",3.9386
Comedy,Bad Newz,['IN'],"['Comedy', 'Romance', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"소셜 미디어 인플루언서 아킬 차다와의 눈부신 결혼 생활 끝에 이혼에 이른 셰프 살로니 바가는 호텔리어 구르비르 판누를 만난다. 구르비르와, 그리고 아킬과도 하룻밤을 보낸 살로니는 임신을 하게 된다. 그런데 누가 아기일까? 10억 분의 1이라는 확률로, 살로니는 쌍둥이를 임신하게 된다. 평범한 쌍둥이가 아니라, 각 아이의 아빠가 다르다는 이야기다!","['호텔', '삼각관계', '로맨스 코미디', '횡포한 엄마', '소셜 미디어 인플루언서', '예상치 못한 임신', '멜로 드라마', '여성 셰프', '로맨틱 드라마 코미디', '종교 간 로맨스']",3.7825
Family,Meiyazhagan,['IN'],"['Family', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"집을 잃은 지 22년, 아룰모지 바르만은 사촌의 결혼식에 참석하기 위해 고향 탄자부르로 돌아온다. 축하 행사가 한창인 가운데, 아룰은 기억하지 못하는 쾌활한 남자를 다시 만난다. 그 남자의 도움으로 아룰은 과거와 다시 연결된다.",['가족'],3.9676
Animation,The Tiger's Apprentice,['US'],"['Animation', 'Family', 'Fantasy']",male,male,,FALSE,FALSE,TRUE,FALSE,FALSE,"할머니가 돌아가신 후, 톰 리는 자신이 가디언즈라는 마법의 수호자들의 오랜 혈통에 속해 있음을 깨닫습니다. 신화 속 호랑이 후와 다른 조디악 전사들의 지도를 받으며, 톰은 인류를 위협하는 악의 세력에 맞서기 위해 훈련합니다.","['호랑이', '견습생', '어린이 책 원작', '십이지신', '견습생', '할머니의 죽음']",3.5887
Drama,Last Straw,['US'],"['Drama', 'Horror', 'Thriller']",unknown,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"시골 길가 식당이 광기 어린 살인 사건의 주인공이 되고, 젊은 웨이트리스가 그 잔해를 치워야 합니다. 고집 센 낸시는 아빠 식당의 직원들을 해고한 후, 마지막 밤 근무를 혼자 하기로 결심합니다. 하지만 그녀는 자신이 결코 혼자가 아니라는 사실을 알지 못합니다. 그날은 그녀를 괴롭히기 시작하고, 상황은 걷잡을 수 없이 악화되기 시작하면서, 그녀는 긴 밤 동안 생존을 위해 싸워야 합니다.","['작은 마을', '웨이트리스', '살인 행각', '길가 식당', '독립 영화']",4.839
Horror,Frogman,['US'],"['Horror', 'Fantasy']",unknown,unknown,,FALSE,FALSE,FALSE,FALSE,FALSE,"아마추어 영화 제작자는 자신의 열정을 직업으로 바꾸려고 애쓰며, 친구들과 함께 오하이오주 러블랜드로 돌아간다. 이곳은 그가 처음으로 악명 높은 개구리 인간을 목격한 장소이며, 수수께끼의 전설이 존재한다는 반박할 수 없는 증거를 얻기로 결심한 곳이다.","['괴물', '컬트', '실화 기반', '생물', '생물 특집', '가짜 다큐멘터리', '발견된 영상', '다큐멘터리 영화 제작', '미확인 생물', '개구리', '영화 제작자', '공포']",3.8659
Romance,New Town Mothers,['KR'],['Romance'],unknown,female,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,각기 다른 부유한 신흥 도시에 살고 있는 화려한 옷차림의 여성 4명이 한 펜션에 들어가 한 자리에 모여 미인 같은 외모를 과시했습니다.,['소프트코어'],3.4166
Thriller,Bogotá: City of the Lost,['KR'],"['Thriller', 'Crime', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,더 나은 삶을 찾아 보고타로 이주한 한 젊은 한국인이 콜롬비아의 암시장에서 성공을 향한 위험을 무릅쓰고 성공의 기회를 얻습니다.,"['보고타', '1990년대', '콜롬비아', '보고타, 콜롬비아', '서스펜스', '외국', '합법적 이민자']",3.5485
Drama,All We Imagine as Light,['IN'],['Drama'],female,female,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,뭄바이에서 간호사 프라바는 별거 중인 남편에게서 예상치 못한 선물을 받으면서 일상에 혼란을 겪습니다. 그녀의 어린 룸메이트 아누는 도시에서 남자친구와 친밀한 시간을 보낼 곳을 찾으려 애쓰지만 허사입니다. 해변 마을로 떠난 여행은 두 사람의 욕망을 실현할 공간을 마련해 줍니다.,"['간호사', '룸메이트', '명상하는']",3.5016
